## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	25937
## Reversed:	none
## [Run]
## Description:	Run7
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
6015206557	SMP	1	396.66	252.61	00:09:16:05		Saccade
6015273645	SMP	1	392.61	247.74	00:09:16:06		Fixation
6015339745	SMP	1	394.25	248.57	00:09:16:08		Fixation
6015373019	SMP	1	394.24	246.87	00:09:16:09		Fixation
6015406160	SMP	1	393.99	245.66	00:09:16:10		Fixation
6015439880	SMP	1	393.30	245.42	00:09:16:10		Saccade
6015472933	SMP	1	402.51	324.89	00:09:16:11		Saccade
6015506553	SMP	1	402.32	329.28	00:09:16:12		Fixation
6015539359	SMP	1	402.19	327.97	00:09:16:12		Fixation
6015572636	SMP	1	402.64	328.00	00:09:16:13		Fixation
6015608924	SMP	1	404.64	326.74	00:09:16:14		Fixation
6015639668	SMP	1	404.43	327.96	00:09:16:15		Fixation
6015673095	SMP	1	405.07	328.30	00:09:16:16		Fixation
6015705683	SMP	1	402.88	331.24	00:09:16:17		Saccade
6015740029	SMP	1	407.68	403.61	00:09:16:17		Saccade
6015772256	SMP	1	407.56	404.41	00:09:16:18		Fixation
6015805860	SMP	1	406.88	404.66	00:09:16:19		Fixation
6015840331	SMP	1	406.46	407.20	00:09:16:20		Fixation
6015872733	SMP	1	408.50	405.86	00:09:16:20		Fixation
6015905847	SMP	1	405.85	408.72	00:09:16:21		Saccade
6015938957	SMP	1	408.38	413.16	00:09:16:22		Saccade
6016005224	SMP	1	420.21	480.05	00:09:17:00		Saccade
6016038422	SMP	1	420.26	479.68	00:09:17:01		Fixation
6016071719	SMP	1	420.53	480.87	00:09:17:01		Fixation
6016104979	SMP	1	420.07	481.31	00:09:17:02		Fixation
6016138282	SMP	1	420.71	481.53	00:09:17:03		Fixation
6016171707	SMP	1	419.62	479.33	00:09:17:04		Fixation
6016204716	SMP	1	420.57	480.51	00:09:17:05		Fixation
6016238429	SMP	1	420.36	480.46	00:09:17:06		Saccade
6016272553	SMP	1	428.32	569.85	00:09:17:06		Saccade
6016305429	SMP	1	426.97	569.74	00:09:17:07		Fixation
6016338032	SMP	1	426.94	571.15	00:09:17:08		Fixation
6016372145	SMP	1	427.10	568.64	00:09:17:09		Fixation
6016404342	SMP	1	425.52	568.67	00:09:17:09		Fixation
6016437808	SMP	1	425.94	570.04	00:09:17:10		Fixation
6016470858	SMP	1	429.29	565.86	00:09:17:11		Saccade
6016504554	SMP	1	432.00	580.66	00:09:17:12		Saccade
6016538566	SMP	1	431.13	587.08	00:09:17:13		Saccade
6016570929	SMP	1	429.05	590.70	00:09:17:13		Saccade
6016604321	SMP	1	384.62	364.02	00:09:17:14		Saccade
6016637768	SMP	1	380.27	260.51	00:09:17:15		Fixation
6016671071	SMP	1	379.53	263.33	00:09:17:16		Fixation
6016706858	SMP	1	377.93	257.27	00:09:17:16		Fixation
6016737416	SMP	1	377.67	253.70	00:09:17:17		Fixation
6016770725	SMP	1	376.54	253.79	00:09:17:18		Fixation
6016803757	SMP	1	377.15	251.29	00:09:17:19		Fixation
6016838663	SMP	1	375.65	250.80	00:09:17:20		Fixation
6016870456	SMP	1	376.11	251.77	00:09:17:21		Saccade
6016903671	SMP	1	374.47	295.05	00:09:17:21		Saccade
6016937338	SMP	1	375.82	310.00	00:09:17:22		Fixation
6016971905	SMP	1	376.80	308.01	00:09:18:00		Fixation
6017003398	SMP	1	376.19	309.07	00:09:18:01		Fixation
6017036648	SMP	1	376.53	307.23	00:09:18:02		Fixation
6017070393	SMP	1	376.73	307.94	00:09:18:03		Fixation
6017103682	SMP	1	377.11	306.28	00:09:18:03		Fixation
6017136511	SMP	1	377.57	319.70	00:09:18:04		Saccade
6017170418	SMP	1	390.79	450.01	00:09:18:05		Saccade
6017203040	SMP	1	399.85	449.89	00:09:18:06		Saccade
6017236735	SMP	1	388.53	446.33	00:09:18:06		Fixation
6017269548	SMP	1	389.96	447.27	00:09:18:07		Fixation
6017303268	SMP	1	391.33	447.55	00:09:18:08		Fixation
6017336083	SMP	1	391.62	446.81	00:09:18:09		Fixation
6017370064	SMP	1	391.82	447.75	00:09:18:10		Saccade
6017402866	SMP	1	399.03	499.88	00:09:18:10		Saccade
6017436253	SMP	1	397.47	534.28	00:09:18:11		Fixation
6017469267	SMP	1	398.38	532.57	00:09:18:12		Fixation
6017502562	SMP	1	398.24	532.43	00:09:18:13		Fixation
6017536777	SMP	1	397.81	532.00	00:09:18:13		Saccade
6017569023	SMP	1	412.78	541.19	00:09:18:14		Saccade
6017602410	SMP	1	399.45	542.32	00:09:18:15		Saccade
6017635702	SMP	1	412.64	646.72	00:09:18:16		Saccade
6017668933	SMP	1	416.19	643.46	00:09:18:17		Saccade
6017735825	SMP	1	410.49	645.16	00:09:18:18		-
6017768816	SMP	1	409.60	590.22	00:09:18:19		Saccade
6017801878	SMP	1	360.21	293.37	00:09:18:20		Saccade
6017835320	SMP	1	352.50	273.19	00:09:18:21		Saccade
6017869056	SMP	1	350.99	267.98	00:09:18:22		Fixation
6017901912	SMP	1	350.11	266.13	00:09:18:22		Fixation
6017934883	SMP	1	350.20	265.03	00:09:18:23		Fixation
6017968442	SMP	1	351.87	261.93	00:09:19:00		Fixation
6018001824	SMP	1	350.71	260.78	00:09:19:01		Fixation
6018035473	SMP	1	349.16	258.53	00:09:19:02		Fixation
6018068071	SMP	1	347.51	256.94	00:09:19:02		Fixation
6018101684	SMP	1	348.69	256.65	00:09:19:03		Fixation
6018134781	SMP	1	349.71	261.33	00:09:19:04		Saccade
6018168204	SMP	1	356.42	292.53	00:09:19:05		Saccade
6018201221	SMP	1	355.30	293.16	00:09:19:05		Fixation
6018234786	SMP	1	355.24	292.39	00:09:19:06		Fixation
6018268043	SMP	1	356.03	291.39	00:09:19:07		Fixation
6018301188	SMP	1	356.40	292.00	00:09:19:08		Fixation
6018335227	SMP	1	356.74	292.35	00:09:19:09		Fixation
6018367792	SMP	1	356.75	294.48	00:09:19:09		Fixation
6018400711	SMP	1	357.70	293.51	00:09:19:10		Fixation
6018434082	SMP	1	348.75	315.10	00:09:19:11		Saccade
6018467620	SMP	1	333.55	369.52	00:09:19:12		Saccade
6018501389	SMP	1	336.30	368.53	00:09:19:13		Fixation
6018534081	SMP	1	334.62	368.66	00:09:19:13		Fixation
6018567258	SMP	1	337.20	369.42	00:09:19:14		Fixation
6018601717	SMP	1	335.56	369.10	00:09:19:15		Fixation
6018634024	SMP	1	336.93	366.15	00:09:19:16		Fixation
6018668524	SMP	1	339.06	370.52	00:09:19:17		Saccade
6018700582	SMP	1	331.11	344.02	00:09:19:17		Saccade
6018733618	SMP	1	328.19	334.77	00:09:19:18		Saccade
6018767608	SMP	1	326.54	325.07	00:09:19:19		Fixation
6018801789	SMP	1	326.19	326.69	00:09:19:20		Fixation
6018833897	SMP	1	327.19	323.76	00:09:19:21		Fixation
6018866956	SMP	1	328.33	323.67	00:09:19:21		Fixation
6018900004	SMP	1	333.34	325.58	00:09:19:22		Saccade
6018933543	SMP	1	321.26	253.72	00:09:19:23		Saccade
6018967237	SMP	1	319.43	248.86	00:09:20:00		Fixation
6019000721	SMP	1	319.40	241.27	00:09:20:00		Fixation
6019033149	SMP	1	317.99	237.62	00:09:20:01		Blink
6019066264	SMP	1	315.21	238.58	00:09:20:02		Blink
6019099845	SMP	1	321.65	253.27	00:09:20:03		Blink
6019132978	SMP	1	311.82	287.11	00:09:20:04		Blink
6019166400	SMP	1	314.86	293.32	00:09:20:05		Blink
6019199611	SMP	1	294.78	250.92	00:09:20:05		Blink
6019233053	SMP	1	298.86	261.32	00:09:20:06		Blink
6019266183	SMP	1	306.45	269.84	00:09:20:07		Blink
6019299592	SMP	1	302.65	263.85	00:09:20:08		Blink
6019332541	SMP	1	299.11	263.84	00:09:20:09		Fixation
6019365873	SMP	1	307.24	265.10	00:09:20:09		Fixation
6019399336	SMP	1	302.90	275.07	00:09:20:10		Fixation
6019432786	SMP	1	301.97	290.89	00:09:20:11		Fixation
6019466120	SMP	1	304.03	291.43	00:09:20:12		Fixation
6019499123	SMP	1	305.24	292.07	00:09:20:13		Fixation
6019532668	SMP	1	307.85	294.31	00:09:20:14		Fixation
6019565676	SMP	1	306.44	291.31	00:09:20:14		Fixation
6019598838	SMP	1	311.40	310.62	00:09:20:15		Saccade
6019632668	SMP	1	315.77	398.08	00:09:20:16		Saccade
6019666444	SMP	1	317.39	395.23	00:09:20:17		Saccade
6019698624	SMP	1	314.02	396.62	00:09:20:17		Fixation
6019731963	SMP	1	315.71	397.50	00:09:20:18		Fixation
6019766236	SMP	1	316.38	394.99	00:09:20:19		Fixation
6019798392	SMP	1	321.30	411.98	00:09:20:20		Saccade
6019831722	SMP	1	331.94	488.54	00:09:20:20		Saccade
6019864952	SMP	1	332.13	488.67	00:09:20:21		Fixation
6019899248	SMP	1	331.46	486.50	00:09:20:22		Fixation
6019966053	SMP	1	330.76	488.11	00:09:21:00		Fixation
6019998188	SMP	1	329.75	488.70	00:09:21:01		Fixation
6020032308	SMP	1	330.62	488.21	00:09:21:01		Saccade
6020099036	SMP	1	331.70	560.84	00:09:21:03		Saccade
6020164426	SMP	1	330.77	559.50	00:09:21:04		Fixation
6020198468	SMP	1	331.95	560.84	00:09:21:05		Fixation
6020231199	SMP	1	332.89	560.35	00:09:21:06		Fixation
6020264581	SMP	1	341.39	559.86	00:09:21:07		Saccade
6020297622	SMP	1	338.21	572.25	00:09:21:07		Saccade
6020331719	SMP	1	340.50	579.48	00:09:21:09		Fixation
6020367886	SMP	1	339.73	579.13	00:09:21:10		Fixation
6020398488	SMP	1	339.17	578.97	00:09:21:10		Fixation
6020463991	SMP	1	340.34	578.80	00:09:21:12		Fixation
6020497416	SMP	1	341.37	579.29	00:09:21:13		Fixation
6020531026	SMP	1	340.79	579.09	00:09:21:13		Fixation
6020564010	SMP	1	341.68	580.37	00:09:21:14		Fixation
6020597166	SMP	1	341.91	581.96	00:09:21:15		Fixation
6020631114	SMP	1	338.13	505.13	00:09:21:16		Fixation
6020663998	SMP	1	315.59	422.64	00:09:21:17		Blink
6020696971	SMP	1	316.05	420.35	00:09:21:17		Blink
6020730229	SMP	1	315.49	419.81	00:09:21:18		Blink
6020763500	SMP	1	332.88	443.80	00:09:21:19		Blink
6020798312	SMP	1	0.00	0.00	00:09:21:20		Blink
6020830665	SMP	1	0.00	0.00	00:09:21:20		Blink
6020863320	SMP	1	326.70	411.03	00:09:21:21		Blink
6020896954	SMP	1	328.26	431.55	00:09:21:22		Blink
6020930029	SMP	1	328.96	431.62	00:09:21:23		Blink
6020963023	SMP	1	328.77	430.41	00:09:22:00		Blink
6020996865	SMP	1	324.15	430.16	00:09:22:00		Fixation
6021029685	SMP	1	325.79	430.84	00:09:22:01		Fixation
6021063405	SMP	1	328.87	473.45	00:09:22:02		Fixation
6021096768	SMP	1	326.83	472.74	00:09:22:03		Blink
6021129837	SMP	1	327.19	472.59	00:09:22:03		Blink
6021162961	SMP	1	326.97	472.33	00:09:22:04		Blink
6021196202	SMP	1	326.69	470.04	00:09:22:06		Blink
6021229870	SMP	1	315.26	388.91	00:09:22:06		Blink
6021262580	SMP	1	286.38	267.39	00:09:22:07		Blink
6021296199	SMP	1	301.71	268.17	00:09:22:08		Blink
6021330637	SMP	1	300.13	266.55	00:09:22:08		Blink
6021362795	SMP	1	302.66	264.26	00:09:22:09		Blink
6021396564	SMP	1	302.49	264.72	00:09:22:10		Fixation
6021429427	SMP	1	289.48	264.92	00:09:22:11		Fixation
6021462570	SMP	1	303.64	262.79	00:09:22:12		Fixation
6021496796	SMP	1	290.60	265.47	00:09:22:12		Saccade
6021528757	SMP	1	290.32	355.45	00:09:22:13		Saccade
6021562386	SMP	1	301.40	412.20	00:09:22:14		Fixation
6021595793	SMP	1	299.23	411.10	00:09:22:15		Fixation
6021628743	SMP	1	299.21	409.57	00:09:22:16		Fixation
6021661928	SMP	1	299.89	407.84	00:09:22:16		Fixation
6021695191	SMP	1	300.64	407.42	00:09:22:17		Fixation
6021728688	SMP	1	300.91	405.23	00:09:22:18		Fixation
6021761922	SMP	1	300.47	405.71	00:09:22:19		Saccade
6021795046	SMP	1	310.45	455.51	00:09:22:20		Saccade
6021828149	SMP	1	312.86	454.12	00:09:22:20		Fixation
6021861749	SMP	1	313.74	453.18	00:09:22:21		Fixation
6021895163	SMP	1	317.59	452.19	00:09:22:22		Fixation
6021928323	SMP	1	321.65	447.37	00:09:22:23		Saccade
6021961684	SMP	1	336.29	527.05	00:09:22:23		Saccade
6021994809	SMP	1	338.42	531.08	00:09:23:01		Fixation
6022030080	SMP	1	341.17	527.45	00:09:23:01		Fixation
6022094984	SMP	1	351.01	525.10	00:09:23:03		Fixation
6022127888	SMP	1	355.67	525.27	00:09:23:04		Fixation
6022162102	SMP	1	359.96	522.20	00:09:23:05		Saccade
6022194840	SMP	1	366.74	595.22	00:09:23:05		Saccade
6022227514	SMP	1	370.84	606.40	00:09:23:06		Fixation
6022262152	SMP	1	370.96	606.55	00:09:23:07		Fixation
6022294158	SMP	1	372.21	605.71	00:09:23:08		Saccade
6022327969	SMP	1	373.70	602.38	00:09:23:08		Saccade
6022360895	SMP	1	337.31	325.35	00:09:23:09		Saccade
6022394168	SMP	1	334.20	238.47	00:09:23:10		Fixation
6022427951	SMP	1	333.71	237.52	00:09:23:11		Fixation
6022460575	SMP	1	332.51	236.84	00:09:23:11		Fixation
6022494180	SMP	1	333.45	236.19	00:09:23:12		Fixation
6022534496	SMP	1	333.15	234.20	00:09:23:13		Fixation
6022594088	SMP	1	335.09	234.79	00:09:23:15		Fixation
6022627610	SMP	1	341.93	255.69	00:09:23:16		Saccade
6022660730	SMP	1	347.68	307.08	00:09:23:16		Saccade
6022693672	SMP	1	345.06	306.69	00:09:23:17		Fixation
6022727282	SMP	1	343.56	307.02	00:09:23:18		Fixation
6022760009	SMP	1	344.11	306.18	00:09:23:19		Fixation
6022793427	SMP	1	343.09	304.80	00:09:23:20		Fixation
6022827033	SMP	1	341.24	302.79	00:09:23:20		Fixation
6022859643	SMP	1	344.07	305.94	00:09:23:22		Saccade
6022893868	SMP	1	343.88	307.55	00:09:23:22		Saccade
6022926893	SMP	1	332.49	412.58	00:09:23:23		Saccade
6022959643	SMP	1	333.66	411.71	00:09:24:00		Saccade
6022993473	SMP	1	331.79	409.79	00:09:24:01		Fixation
6023026601	SMP	1	333.47	409.83	00:09:24:01		Fixation
6023060244	SMP	1	331.88	408.96	00:09:24:02		Fixation
6023092924	SMP	1	332.07	406.73	00:09:24:03		Fixation
6023125813	SMP	1	331.57	405.34	00:09:24:03		Fixation
6023159354	SMP	1	330.64	415.13	00:09:24:04		Saccade
6023193684	SMP	1	332.55	485.35	00:09:24:05		Saccade
6023226083	SMP	1	331.72	483.97	00:09:24:06		Saccade
6023259650	SMP	1	331.91	482.52	00:09:24:06		Fixation
6023292382	SMP	1	331.39	481.75	00:09:24:07		Fixation
6023326134	SMP	1	330.84	481.52	00:09:24:08		Fixation
6023359086	SMP	1	330.83	480.47	00:09:24:09		Fixation
6023392414	SMP	1	331.73	480.76	00:09:24:10		Fixation
6023425489	SMP	1	334.56	480.53	00:09:24:11		Saccade
6023458792	SMP	1	343.14	538.85	00:09:24:12		Saccade
6023492193	SMP	1	334.67	590.58	00:09:24:12		Fixation
6023525379	SMP	1	335.00	591.27	00:09:24:13		Fixation
6023559029	SMP	1	334.51	591.40	00:09:24:14		Fixation
6023592248	SMP	1	336.69	593.41	00:09:24:15		Saccade
6023625360	SMP	1	318.44	442.86	00:09:24:15		Saccade
6023658499	SMP	1	312.10	222.93	00:09:24:17		Saccade
6023691839	SMP	1	312.33	219.31	00:09:24:17		Fixation
6023725382	SMP	1	310.77	216.22	00:09:24:18		Fixation
6023758333	SMP	1	305.35	215.68	00:09:24:19		Fixation
6023791621	SMP	1	309.49	213.37	00:09:24:20		Saccade
6023825186	SMP	1	295.34	206.30	00:09:24:21		Saccade
6023858250	SMP	1	286.62	195.87	00:09:24:21		Saccade
6023891581	SMP	1	308.95	209.34	00:09:24:22		Fixation
6023925015	SMP	1	308.43	206.01	00:09:24:23		Fixation
6023957822	SMP	1	308.37	206.05	00:09:25:00		Fixation
6023991105	SMP	1	308.73	209.79	00:09:25:00		Saccade
6024024414	SMP	1	320.74	267.16	00:09:25:01		Saccade
6024057804	SMP	1	311.44	266.46	00:09:25:02		Fixation
6024092217	SMP	1	310.54	267.37	00:09:25:02		Fixation
6024124073	SMP	1	323.96	267.65	00:09:25:03		Fixation
6024158041	SMP	1	326.45	268.55	00:09:25:04		Fixation
6024191413	SMP	1	326.22	265.67	00:09:25:05		Fixation
6024224686	SMP	1	322.44	300.43	00:09:25:06		Saccade
6024257430	SMP	1	310.46	401.60	00:09:25:07		Saccade
6024290976	SMP	1	310.22	398.79	00:09:25:07		Fixation
6024323942	SMP	1	310.74	398.12	00:09:25:08		Fixation
6024357873	SMP	1	309.94	399.23	00:09:25:09		Fixation
6024390749	SMP	1	309.92	398.30	00:09:25:10		Fixation
6024423806	SMP	1	311.83	396.56	00:09:25:11		Saccade
6024458189	SMP	1	309.13	432.01	00:09:25:12		Saccade
6024490783	SMP	1	311.30	517.45	00:09:25:12		Saccade
6024523621	SMP	1	315.27	517.65	00:09:25:13		Fixation
6024557890	SMP	1	317.16	515.23	00:09:25:14		Fixation
6024590213	SMP	1	324.06	513.00	00:09:25:15		Fixation
6024623371	SMP	1	333.81	509.27	00:09:25:15		Blink
6024656591	SMP	1	360.78	507.73	00:09:25:16		Blink
6024689867	SMP	1	378.93	509.77	00:09:25:17		Blink
6024723251	SMP	1	409.87	520.14	00:09:25:18		Blink
6024756436	SMP	1	0.00	0.00	00:09:25:19		Blink
6024789739	SMP	1	879.43	445.45	00:09:25:20		Blink
6024823345	SMP	1	519.90	399.55	00:09:25:20		Blink
6024856476	SMP	1	681.09	265.34	00:09:25:21		Blink
6024889635	SMP	1	696.25	269.49	00:09:25:22		Blink
6024923173	SMP	1	705.47	274.56	00:09:25:23		Blink
6024956584	SMP	1	729.02	278.08	00:09:25:23		Blink
6024989454	SMP	1	745.15	285.58	00:09:26:00		Blink
6025022874	SMP	1	760.05	295.41	00:09:26:01		Fixation
6025055794	SMP	1	769.15	301.13	00:09:26:02		Fixation
6025089432	SMP	1	775.99	306.31	00:09:26:03		Fixation
6025123315	SMP	1	779.45	310.61	00:09:26:04		Fixation
6025156278	SMP	1	780.97	314.82	00:09:26:04		Fixation
6025190855	SMP	1	781.51	315.53	00:09:26:05		Fixation
6025222612	SMP	1	781.14	317.77	00:09:26:06		Fixation
6025256085	SMP	1	778.34	332.82	00:09:26:07		Saccade
6025289034	SMP	1	778.90	433.34	00:09:26:07		Saccade
6025323116	SMP	1	780.01	430.80	00:09:26:08		Fixation
6025356362	SMP	1	781.38	431.43	00:09:26:09		Fixation
6025388624	SMP	1	784.22	433.53	00:09:26:10		Fixation
6025422071	SMP	1	783.60	434.20	00:09:26:11		Fixation
6025455420	SMP	1	785.72	433.44	00:09:26:11		Fixation
6025488658	SMP	1	787.51	435.47	00:09:26:12		Saccade
6025522129	SMP	1	789.20	504.28	00:09:26:13		Saccade
6025555469	SMP	1	788.53	529.54	00:09:26:14		Fixation
6025588464	SMP	1	790.14	528.07	00:09:26:15		Fixation
6025622099	SMP	1	789.62	528.77	00:09:26:16		Fixation
6025688320	SMP	1	788.56	528.00	00:09:26:17		Fixation
6025721339	SMP	1	786.82	529.92	00:09:26:18		Fixation
6025755082	SMP	1	785.06	531.50	00:09:26:18		Fixation
6025788098	SMP	1	783.51	533.14	00:09:26:19		Fixation
6025823933	SMP	1	779.91	529.80	00:09:26:20		Saccade
6025858042	SMP	1	739.79	323.74	00:09:26:20		Saccade
6025888523	SMP	1	724.39	309.49	00:09:26:22		Fixation
6025921090	SMP	1	725.77	308.63	00:09:26:22		Fixation
6025988258	SMP	1	725.11	305.68	00:09:27:00		Fixation
6026054487	SMP	1	727.06	303.47	00:09:27:02		Fixation
6026087821	SMP	1	730.85	325.65	00:09:27:03		Blink
6026121016	SMP	1	730.22	336.41	00:09:27:03		Blink
6026154589	SMP	1	732.00	341.41	00:09:27:05		Blink
6026220522	SMP	1	0.00	0.00	00:09:27:06		Blink
6026253827	SMP	1	729.57	388.09	00:09:27:07		Blink
6026287172	SMP	1	737.91	427.04	00:09:27:07		Blink
6026320192	SMP	1	740.68	426.11	00:09:27:08		Blink
6026354190	SMP	1	743.19	424.58	00:09:27:09		Blink
6026387279	SMP	1	749.29	423.64	00:09:27:10		Blink
6026420265	SMP	1	752.21	420.08	00:09:27:10		Fixation
6026453521	SMP	1	754.41	417.57	00:09:27:11		Fixation
6026486974	SMP	1	756.52	415.86	00:09:27:12		Fixation
6026520702	SMP	1	761.33	414.79	00:09:27:13		Fixation
6026553921	SMP	1	763.25	415.68	00:09:27:14		Fixation
6026586613	SMP	1	769.04	414.18	00:09:27:14		Fixation
6026619827	SMP	1	768.87	413.48	00:09:27:15		Fixation
6026654086	SMP	1	772.43	412.92	00:09:27:16		Saccade
6026720520	SMP	1	745.87	282.41	00:09:27:18		Saccade
6026753609	SMP	1	745.05	285.17	00:09:27:19		Fixation
6026786299	SMP	1	746.09	282.95	00:09:27:19		Fixation
6026819513	SMP	1	746.07	282.92	00:09:27:20		Fixation
6026853436	SMP	1	745.55	282.13	00:09:27:21		Fixation
6026886066	SMP	1	746.52	280.34	00:09:27:22		Fixation
6026919361	SMP	1	745.48	279.21	00:09:27:23		Fixation
6026952522	SMP	1	749.98	289.91	00:09:27:23		Saccade
6026985919	SMP	1	752.99	315.72	00:09:28:00		Saccade
6027019250	SMP	1	752.40	315.07	00:09:28:01		Fixation
6027052319	SMP	1	754.24	315.07	00:09:28:02		Fixation
6027085723	SMP	1	754.54	314.25	00:09:28:03		Fixation
6027119172	SMP	1	754.67	312.65	00:09:28:03		Fixation
6027152373	SMP	1	756.13	312.06	00:09:28:04		Fixation
6027185649	SMP	1	756.40	316.17	00:09:28:05		Saccade
6027219019	SMP	1	763.26	422.67	00:09:28:06		Saccade
6027252082	SMP	1	764.65	443.94	00:09:28:07		Saccade
6027285515	SMP	1	766.48	441.41	00:09:28:07		Fixation
6027318709	SMP	1	764.44	441.25	00:09:28:08		Fixation
6027352836	SMP	1	764.57	440.76	00:09:28:09		Fixation
6027385331	SMP	1	763.30	439.64	00:09:28:10		Fixation
6027418482	SMP	1	764.39	441.92	00:09:28:10		Blink
6027451804	SMP	1	763.85	438.98	00:09:28:11		Blink
6027487465	SMP	1	773.36	526.13	00:09:28:12		Blink
6027552404	SMP	1	772.35	543.26	00:09:28:14		Blink
6027584972	SMP	1	770.42	558.15	00:09:28:15		Blink
6027619168	SMP	1	769.52	559.53	00:09:28:15		Blink
6027651400	SMP	1	769.57	559.65	00:09:28:16		Blink
6027684810	SMP	1	768.24	560.96	00:09:28:17		Blink
6027718020	SMP	1	770.05	561.39	00:09:28:18		Blink
6027751193	SMP	1	768.32	559.88	00:09:28:19		Blink
6027784713	SMP	1	759.28	559.84	00:09:28:19		Blink
6027817809	SMP	1	731.69	556.53	00:09:28:20		Fixation
6027851256	SMP	1	733.29	557.40	00:09:28:21		Fixation
6027884304	SMP	1	733.07	554.71	00:09:28:22		Fixation
6027917693	SMP	1	732.59	555.67	00:09:28:23		Fixation
6027951202	SMP	1	731.94	553.43	00:09:29:00		Fixation
6028017395	SMP	1	733.21	401.49	00:09:29:01		Blink
6028050765	SMP	1	730.15	404.53	00:09:29:02		Blink
6028084132	SMP	1	731.63	401.51	00:09:29:03		Blink
6028117349	SMP	1	742.69	427.19	00:09:29:03		Blink
6028150621	SMP	1	746.33	531.61	00:09:29:04		Blink
6028184109	SMP	1	770.04	643.06	00:09:29:05		Blink
6028217483	SMP	1	771.30	645.82	00:09:29:06		Blink
6028250605	SMP	1	775.46	643.45	00:09:29:06		Blink
6028283803	SMP	1	774.36	642.23	00:09:29:07		Blink
6028317083	SMP	1	765.39	592.88	00:09:29:08		Saccade
6028350179	SMP	1	734.42	287.71	00:09:29:09		Saccade
6028383552	SMP	1	717.73	282.83	00:09:29:10		Fixation
6028416859	SMP	1	716.28	281.16	00:09:29:11		Fixation
6028450037	SMP	1	715.34	275.14	00:09:29:11		Fixation
6028483182	SMP	1	715.17	277.36	00:09:29:12		Fixation
6028516764	SMP	1	715.56	274.75	00:09:29:13		Fixation
6028550352	SMP	1	715.68	275.41	00:09:29:14		Fixation
6028583168	SMP	1	714.47	271.59	00:09:29:15		Fixation
6028616519	SMP	1	712.83	289.54	00:09:29:15		Blink
6028649617	SMP	1	714.28	320.34	00:09:29:16		Blink
6028682893	SMP	1	713.64	318.30	00:09:29:17		Blink
6028716882	SMP	1	715.31	329.56	00:09:29:18		Blink
6028749770	SMP	1	706.62	352.84	00:09:29:19		Blink
6028782832	SMP	1	-60.38	753.35	00:09:29:19		Blink
6028816041	SMP	1	724.37	439.10	00:09:29:20		Blink
6028849692	SMP	1	720.90	459.60	00:09:29:21		Blink
6028882836	SMP	1	720.94	459.87	00:09:29:22		Blink
6028916219	SMP	1	718.83	462.89	00:09:29:22		Blink
6028949588	SMP	1	719.76	460.90	00:09:29:23		Blink
6028982819	SMP	1	718.97	462.09	00:09:30:00		Saccade
6029015748	SMP	1	713.18	458.47	00:09:30:01		Saccade
6029048945	SMP	1	710.16	458.15	00:09:30:01		Saccade
6029082376	SMP	1	709.11	457.58	00:09:30:02		Saccade
6029115531	SMP	1	716.66	460.52	00:09:30:03		Saccade
6029149555	SMP	1	717.96	462.04	00:09:30:04		Fixation
6029182241	SMP	1	718.11	463.41	00:09:30:05		Fixation
6029215773	SMP	1	720.42	475.83	00:09:30:06		Saccade
6029248709	SMP	1	731.15	576.89	00:09:30:06		Saccade
6029282354	SMP	1	730.89	574.64	00:09:30:07		Fixation
6029315383	SMP	1	730.23	575.57	00:09:30:08		Fixation
6029348772	SMP	1	731.31	576.75	00:09:30:09		Fixation
6029382072	SMP	1	731.62	575.94	00:09:30:10		Fixation
6029415921	SMP	1	712.89	460.04	00:09:30:10		Saccade
6029448622	SMP	1	690.55	287.30	00:09:30:11		Saccade
6029481811	SMP	1	686.69	296.86	00:09:30:12		Saccade
6029515335	SMP	1	687.21	291.57	00:09:30:13		Fixation
6029548181	SMP	1	683.75	288.25	00:09:30:14		Fixation
6029581463	SMP	1	684.07	287.82	00:09:30:15		Fixation
6029615960	SMP	1	684.56	286.21	00:09:30:15		Fixation
6029647856	SMP	1	684.32	284.03	00:09:30:16		Fixation
6029681467	SMP	1	681.74	282.36	00:09:30:17		Fixation
6029714661	SMP	1	684.22	280.25	00:09:30:18		Saccade
6029747672	SMP	1	667.99	294.67	00:09:30:18		Saccade
6029781073	SMP	1	668.36	294.20	00:09:30:19		Fixation
6029814735	SMP	1	668.21	294.80	00:09:30:20		Fixation
6029848218	SMP	1	667.00	293.59	00:09:30:21		Fixation
6029880911	SMP	1	669.17	294.71	00:09:30:22		Fixation
6029914357	SMP	1	667.83	292.92	00:09:30:22		Fixation
6029947260	SMP	1	668.36	292.30	00:09:30:23		Fixation
