## [BeGaze]
## Date:	15.02.2013 14:09:12
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	27020
## Reversed:	none
## [Run]
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
2279465620	SMP	1	678.58	838.26	00:02:02:22		Blink
2279528260	SMP	1	675.17	847.77	00:02:02:23		Blink
2279560391	SMP	1	0.00	0.00	00:02:03:00		Blink
2279593619	SMP	1	0.00	0.00	00:02:03:01		Blink
2279626753	SMP	1	0.00	0.00	00:02:03:02		Blink
2279660292	SMP	1	-32543.83	56030.37	00:02:03:03		Blink
2279693542	SMP	1	651.18	832.55	00:02:03:04		Blink
2279726780	SMP	1	672.82	835.38	00:02:03:04		Blink
2279759899	SMP	1	674.99	835.95	00:02:03:05		Blink
2279793249	SMP	1	674.28	831.97	00:02:03:06		Blink
2279827061	SMP	1	673.55	832.08	00:02:03:07		Blink
2279860230	SMP	1	648.89	813.27	00:02:03:07		Saccade
2279892829	SMP	1	617.75	765.15	00:02:03:08		Saccade
2279926908	SMP	1	619.59	766.33	00:02:03:09		Fixation
2279961529	SMP	1	619.61	764.87	00:02:03:10		Fixation
2279992868	SMP	1	618.82	764.06	00:02:03:10		Fixation
2280026464	SMP	1	619.03	763.84	00:02:03:11		Fixation
2280059630	SMP	1	619.74	762.32	00:02:03:12		Fixation
2280092612	SMP	1	621.87	761.58	00:02:03:13		Fixation
2280126740	SMP	1	621.35	760.43	00:02:03:14		Fixation
2280159389	SMP	1	621.04	759.55	00:02:03:15		Fixation
2280192996	SMP	1	623.70	759.91	00:02:03:16		Fixation
2280227105	SMP	1	624.99	758.03	00:02:03:16		Fixation
2280258893	SMP	1	625.26	757.93	00:02:03:17		Fixation
2280292639	SMP	1	629.60	757.80	00:02:03:18		Saccade
2280326727	SMP	1	653.51	767.54	00:02:03:19		Saccade
2280359403	SMP	1	654.11	765.07	00:02:03:19		Fixation
2280392199	SMP	1	654.93	765.74	00:02:03:20		Fixation
2280425992	SMP	1	655.09	762.49	00:02:03:21		Fixation
2280459288	SMP	1	653.91	767.19	00:02:03:22		Saccade
2280492139	SMP	1	638.25	815.22	00:02:03:23		Saccade
2280525156	SMP	1	637.34	812.58	00:02:04:00		Fixation
2280560323	SMP	1	637.50	812.15	00:02:04:00		Fixation
2280592294	SMP	1	639.03	810.92	00:02:04:01		Fixation
2280625135	SMP	1	639.52	810.51	00:02:04:02		Fixation
2280659164	SMP	1	638.96	809.98	00:02:04:03		Saccade
2280691737	SMP	1	652.94	812.18	00:02:04:03		Saccade
2280724814	SMP	1	652.00	813.90	00:02:04:04		Fixation
2280758248	SMP	1	651.60	814.40	00:02:04:05		Fixation
2280791344	SMP	1	651.95	814.83	00:02:04:06		Fixation
2280824577	SMP	1	651.75	816.19	00:02:04:06		Saccade
2280858085	SMP	1	651.05	815.84	00:02:04:07		Saccade
2280891708	SMP	1	688.42	811.41	00:02:04:08		Saccade
2280924566	SMP	1	692.49	808.29	00:02:04:09		Fixation
2280957788	SMP	1	691.57	808.39	00:02:04:10		Fixation
2280991468	SMP	1	691.23	808.30	00:02:04:11		Fixation
2281024676	SMP	1	691.03	808.70	00:02:04:12		Fixation
2281057962	SMP	1	691.27	809.57	00:02:04:12		Fixation
2281091019	SMP	1	692.21	809.89	00:02:04:13		Saccade
2281125007	SMP	1	654.39	819.87	00:02:04:14		Saccade
2281157347	SMP	1	646.45	821.13	00:02:04:15		Fixation
2281190668	SMP	1	647.26	823.29	00:02:04:15		Fixation
2281224186	SMP	1	649.32	828.10	00:02:04:16		Fixation
2281257756	SMP	1	647.42	833.25	00:02:04:17		Fixation
2281290676	SMP	1	650.48	842.43	00:02:04:18		Saccade
2281323796	SMP	1	608.56	772.32	00:02:04:19		Saccade
2281357227	SMP	1	534.86	531.43	00:02:04:20		Saccade
2281391404	SMP	1	497.65	405.84	00:02:04:20		Fixation
2281423758	SMP	1	517.23	431.77	00:02:04:21		Fixation
2281457140	SMP	1	539.51	454.39	00:02:04:22		Fixation
2281490119	SMP	1	560.22	475.16	00:02:04:23		Fixation
2281523431	SMP	1	576.33	496.73	00:02:04:23		Fixation
2281557229	SMP	1	591.48	517.49	00:02:05:00		Fixation
2281591275	SMP	1	602.59	534.44	00:02:05:01		Fixation
2281625265	SMP	1	607.36	550.58	00:02:05:01		Fixation
2281657397	SMP	1	613.33	567.41	00:02:05:02		Saccade
2281690015	SMP	1	659.73	549.66	00:02:05:03		Saccade
2281723589	SMP	1	677.24	553.84	00:02:05:05		Fixation
2281759511	SMP	1	682.66	566.72	00:02:05:05		Fixation
2281790053	SMP	1	687.30	578.48	00:02:05:06		Fixation
2281823261	SMP	1	692.80	588.88	00:02:05:07		Blink
2281856923	SMP	1	695.74	597.51	00:02:05:07		Blink
2281890164	SMP	1	698.54	601.01	00:02:05:08		Blink
2281923346	SMP	1	692.67	648.73	00:02:05:09		Blink
2281957002	SMP	1	0.00	0.00	00:02:05:10		Blink
2281990187	SMP	1	0.00	0.00	00:02:05:10		Blink
2282023977	SMP	1	672.31	594.83	00:02:05:11		Blink
2282056240	SMP	1	678.14	595.14	00:02:05:12		Blink
2282089176	SMP	1	673.42	598.66	00:02:05:13		Blink
2282122441	SMP	1	672.82	602.07	00:02:05:14		Blink
2282156314	SMP	1	669.98	605.56	00:02:05:14		Fixation
2282189224	SMP	1	667.77	608.01	00:02:05:16		Fixation
2282223067	SMP	1	654.65	611.44	00:02:05:16		Saccade
2282255707	SMP	1	619.51	612.75	00:02:05:17		Saccade
2282288773	SMP	1	619.92	612.36	00:02:05:18		Fixation
2282322621	SMP	1	617.96	608.25	00:02:05:19		Fixation
2282355345	SMP	1	614.67	607.64	00:02:05:19		Fixation
2282388491	SMP	1	612.00	605.59	00:02:05:20		Saccade
2282421982	SMP	1	580.67	606.04	00:02:05:21		Saccade
2282455338	SMP	1	579.06	604.39	00:02:05:21		Saccade
2282488854	SMP	1	576.87	601.49	00:02:05:22		Fixation
2282523048	SMP	1	574.27	601.25	00:02:05:23		Fixation
2282554966	SMP	1	573.39	598.93	00:02:06:00		Fixation
2282588413	SMP	1	571.97	598.14	00:02:06:01		Saccade
2282622776	SMP	1	707.41	597.20	00:02:06:02		Saccade
2282655195	SMP	1	713.27	614.93	00:02:06:03		Fixation
2282689240	SMP	1	708.97	611.11	00:02:06:03		Fixation
2282722538	SMP	1	704.91	605.78	00:02:06:04		Fixation
2282755036	SMP	1	704.33	606.74	00:02:06:05		Fixation
2282787968	SMP	1	703.87	605.94	00:02:06:06		Fixation
2282821616	SMP	1	702.48	607.97	00:02:06:06		Fixation
2282854876	SMP	1	701.64	611.01	00:02:06:07		Fixation
2282888335	SMP	1	701.71	615.06	00:02:06:08		Saccade
2282921334	SMP	1	639.21	666.77	00:02:06:09		Saccade
2282954424	SMP	1	614.35	688.30	00:02:06:10		Saccade
2282987776	SMP	1	611.77	686.17	00:02:06:11		Fixation
2283021372	SMP	1	611.72	685.77	00:02:06:12		Fixation
2283056159	SMP	1	610.87	684.34	00:02:06:12		Fixation
2283088021	SMP	1	612.50	683.72	00:02:06:13		Fixation
2283120963	SMP	1	613.63	683.83	00:02:06:14		Fixation
2283154210	SMP	1	613.77	684.42	00:02:06:15		Fixation
2283187586	SMP	1	612.65	683.78	00:02:06:15		Fixation
2283220561	SMP	1	613.79	683.59	00:02:06:15		Fixation
2283254000	SMP	1	620.15	682.68	00:02:06:17		Saccade
2283287381	SMP	1	651.12	684.01	00:02:06:17		Saccade
2283320560	SMP	1	650.63	682.95	00:02:06:18		Fixation
2283353870	SMP	1	652.90	682.45	00:02:06:19		Fixation
2283388106	SMP	1	653.17	681.86	00:02:06:20		Fixation
2283420051	SMP	1	656.51	681.18	00:02:06:21		Fixation
2283453537	SMP	1	656.21	681.51	00:02:06:22		Fixation
2283486843	SMP	1	656.64	683.27	00:02:06:23		Fixation
2283521242	SMP	1	635.12	685.80	00:02:06:23		Saccade
2283553462	SMP	1	565.98	687.93	00:02:07:00		Saccade
2283586520	SMP	1	570.41	687.72	00:02:07:01		Fixation
2283619750	SMP	1	571.36	687.35	00:02:07:02		Fixation
2283653342	SMP	1	572.85	687.20	00:02:07:02		Fixation
2283686672	SMP	1	573.80	690.11	00:02:07:03		Fixation
2283720655	SMP	1	573.99	691.41	00:02:07:04		Fixation
2283753278	SMP	1	575.52	692.31	00:02:07:05		Fixation
2283786268	SMP	1	577.01	692.23	00:02:07:06		Fixation
2283819616	SMP	1	577.37	689.64	00:02:07:07		Fixation
2283853295	SMP	1	575.44	691.21	00:02:07:07		Fixation
2283886239	SMP	1	575.59	689.47	00:02:07:08		Fixation
2283919683	SMP	1	574.51	688.12	00:02:07:09		Saccade
2283952618	SMP	1	579.69	619.19	00:02:07:10		Saccade
2283986221	SMP	1	578.05	613.74	00:02:07:11		Fixation
2284020060	SMP	1	578.79	614.11	00:02:07:11		Fixation
2284052528	SMP	1	579.45	613.43	00:02:07:11		Fixation
2284085637	SMP	1	579.86	615.00	00:02:07:12		Fixation
2284119194	SMP	1	580.32	615.38	00:02:07:13		Fixation
2284152863	SMP	1	581.45	616.28	00:02:07:14		Fixation
2284185612	SMP	1	583.64	616.39	00:02:07:15		Saccade
2284218949	SMP	1	586.34	619.40	00:02:07:16		Saccade
2284252379	SMP	1	549.66	619.47	00:02:07:17		Saccade
2284288315	SMP	1	543.62	619.95	00:02:07:18		Fixation
2284319234	SMP	1	546.28	622.75	00:02:07:18		Fixation
2284352191	SMP	1	549.77	620.97	00:02:07:19		Fixation
2284385123	SMP	1	551.78	622.14	00:02:07:20		Fixation
2284418536	SMP	1	553.85	621.81	00:02:07:21		Fixation
2284452159	SMP	1	556.36	622.31	00:02:07:22		Fixation
2284485721	SMP	1	558.08	625.36	00:02:07:22		Fixation
2284518448	SMP	1	560.57	624.85	00:02:07:23		Fixation
2284552232	SMP	1	562.09	624.62	00:02:08:00		Fixation
2284585670	SMP	1	568.56	624.29	00:02:08:01		Saccade
2284617987	SMP	1	619.75	628.13	00:02:08:01		Saccade
2284651329	SMP	1	619.38	627.54	00:02:08:03		Saccade
2284684683	SMP	1	621.53	627.43	00:02:08:03		Fixation
2284718836	SMP	1	621.34	626.70	00:02:08:04		Fixation
2284751791	SMP	1	622.20	625.62	00:02:08:05		Fixation
2284784914	SMP	1	622.47	625.70	00:02:08:06		Fixation
2284818805	SMP	1	623.06	625.02	00:02:08:07		Fixation
2284851450	SMP	1	623.20	624.33	00:02:08:07		Fixation
2284884575	SMP	1	623.61	624.87	00:02:08:07		Fixation
2284917525	SMP	1	619.43	623.56	00:02:08:08		Fixation
2284951442	SMP	1	620.16	624.11	00:02:08:09		Fixation
2284991754	SMP	1	621.80	623.43	00:02:08:10		Fixation
2285018054	SMP	1	624.87	624.23	00:02:08:11		Saccade
2285083778	SMP	1	624.84	623.89	00:02:08:13		Saccade
2285117706	SMP	1	582.97	626.20	00:02:08:14		Saccade
2285150546	SMP	1	585.19	624.98	00:02:08:14		Saccade
2285217573	SMP	1	586.92	622.79	00:02:08:16		Saccade
2285250305	SMP	1	503.36	616.10	00:02:08:17		Saccade
2285283622	SMP	1	512.36	614.76	00:02:08:18		Fixation
2285316820	SMP	1	516.14	612.22	00:02:08:18		Fixation
2285350044	SMP	1	520.36	613.20	00:02:08:19		Fixation
2285383699	SMP	1	523.98	611.88	00:02:08:20		Fixation
2285416779	SMP	1	527.49	614.05	00:02:08:21		Saccade
2285450146	SMP	1	540.86	596.94	00:02:08:22		Saccade
2285483436	SMP	1	545.99	596.07	00:02:08:23		Blink
2285517209	SMP	1	548.69	595.27	00:02:08:23		Blink
2285549931	SMP	1	553.31	602.04	00:02:09:00		Blink
2285583353	SMP	1	556.79	618.60	00:02:09:01		Blink
2285616254	SMP	1	0.00	0.00	00:02:09:02		Blink
2285650117	SMP	1	1207.31	751.68	00:02:09:02		Blink
2285683196	SMP	1	537.23	641.79	00:02:09:03		Blink
2285716599	SMP	1	537.13	645.31	00:02:09:03		Blink
2285749728	SMP	1	540.48	649.16	00:02:09:04		Blink
2285782721	SMP	1	540.48	649.63	00:02:09:05		Fixation
2285816189	SMP	1	541.90	649.56	00:02:09:06		Fixation
2285850057	SMP	1	542.47	649.15	00:02:09:07		Fixation
2285883008	SMP	1	543.28	649.74	00:02:09:08		Saccade
2285949191	SMP	1	570.12	639.15	00:02:09:10		Saccade
2285983897	SMP	1	571.00	640.66	00:02:09:10		Saccade
2286015601	SMP	1	572.43	638.72	00:02:09:11		Fixation
2286049138	SMP	1	572.67	638.96	00:02:09:12		Fixation
2286082723	SMP	1	573.15	637.27	00:02:09:13		Fixation
2286116018	SMP	1	572.62	638.64	00:02:09:14		Fixation
2286148924	SMP	1	573.40	637.39	00:02:09:14		Fixation
2286182099	SMP	1	575.03	637.15	00:02:09:15		Fixation
2286215705	SMP	1	575.56	636.58	00:02:09:16		Fixation
2286248732	SMP	1	576.48	637.38	00:02:09:17		Fixation
2286282676	SMP	1	577.54	638.67	00:02:09:17		Fixation
2286315301	SMP	1	577.03	638.58	00:02:09:18		Fixation
2286348340	SMP	1	578.64	639.68	00:02:09:19		Fixation
2286381740	SMP	1	579.19	642.01	00:02:09:20		Saccade
2286415050	SMP	1	552.11	581.69	00:02:09:21		Saccade
2286448689	SMP	1	549.62	544.77	00:02:09:22		Fixation
2286481485	SMP	1	549.99	545.02	00:02:09:22		Fixation
2286514771	SMP	1	550.50	544.37	00:02:09:23		Fixation
2286547869	SMP	1	551.43	546.62	00:02:09:23		Fixation
2286581314	SMP	1	551.99	547.30	00:02:10:00		Fixation
2286614424	SMP	1	551.26	550.37	00:02:10:01		Fixation
2286649790	SMP	1	551.09	551.61	00:02:10:02		Fixation
2286681416	SMP	1	541.03	551.22	00:02:10:03		Saccade
2286716504	SMP	1	525.30	553.10	00:02:10:04		Saccade
2286753721	SMP	1	525.57	552.17	00:02:10:05		Fixation
2286782436	SMP	1	524.26	551.90	00:02:10:06		Fixation
2286814849	SMP	1	523.53	550.94	00:02:10:06		Fixation
2286847650	SMP	1	521.54	550.17	00:02:10:07		Fixation
2286880749	SMP	1	519.59	548.55	00:02:10:08		Fixation
2286914614	SMP	1	521.81	550.31	00:02:10:09		Saccade
2286947450	SMP	1	584.75	606.70	00:02:10:09		Saccade
2286980718	SMP	1	581.83	602.61	00:02:10:10		Fixation
2287013800	SMP	1	582.12	602.25	00:02:10:11		Fixation
2287047185	SMP	1	584.11	599.95	00:02:10:12		Fixation
2287080686	SMP	1	584.16	599.67	00:02:10:13		Fixation
2287113800	SMP	1	584.42	598.38	00:02:10:13		Fixation
2287147258	SMP	1	584.74	598.59	00:02:10:15		Fixation
2287181001	SMP	1	579.79	598.59	00:02:10:15		Saccade
2287213589	SMP	1	519.73	604.18	00:02:10:16		Saccade
2287246893	SMP	1	521.43	603.39	00:02:10:17		Fixation
2287281497	SMP	1	521.33	600.83	00:02:10:18		Fixation
2287314145	SMP	1	522.25	597.57	00:02:10:18		Fixation
2287346898	SMP	1	522.74	595.68	00:02:10:19		Fixation
2287380154	SMP	1	522.34	592.52	00:02:10:19		Fixation
2287413312	SMP	1	522.40	591.57	00:02:10:20		Fixation
2287446519	SMP	1	523.21	590.73	00:02:10:21		Fixation
2287480420	SMP	1	523.35	588.30	00:02:10:22		Fixation
2287512933	SMP	1	523.71	588.71	00:02:10:23		Saccade
2287546421	SMP	1	517.47	567.60	00:02:11:00		Saccade
2287579613	SMP	1	515.82	557.89	00:02:11:01		Fixation
2287612938	SMP	1	516.65	558.73	00:02:11:01		Fixation
2287645883	SMP	1	516.62	561.24	00:02:11:02		Fixation
2287679224	SMP	1	517.36	560.31	00:02:11:03		Fixation
2287712734	SMP	1	517.54	561.62	00:02:11:04		Saccade
2287746532	SMP	1	552.06	543.79	00:02:11:05		Saccade
2287779145	SMP	1	556.47	536.74	00:02:11:05		Saccade
2287812704	SMP	1	555.35	535.47	00:02:11:06		Fixation
2287845867	SMP	1	555.04	536.47	00:02:11:07		Fixation
2287879648	SMP	1	555.43	536.26	00:02:11:08		Fixation
2287912787	SMP	1	554.60	536.91	00:02:11:09		Fixation
2287945437	SMP	1	555.06	537.87	00:02:11:09		Fixation
2287979436	SMP	1	556.65	538.32	00:02:11:10		Saccade
2288012013	SMP	1	556.64	536.43	00:02:11:11		Saccade
2288045506	SMP	1	545.40	537.40	00:02:11:12		Saccade
2288079738	SMP	1	543.64	536.99	00:02:11:13		Fixation
2288111933	SMP	1	542.20	539.44	00:02:11:14		Fixation
2288145857	SMP	1	543.23	537.24	00:02:11:14		Fixation
2288178517	SMP	1	543.60	538.10	00:02:11:15		Fixation
2288211654	SMP	1	543.73	537.38	00:02:11:15		Fixation
2288245186	SMP	1	550.61	538.69	00:02:11:16		Saccade
2288278569	SMP	1	632.02	537.71	00:02:11:17		Saccade
2288312141	SMP	1	622.43	546.14	00:02:11:18		Fixation
2288348719	SMP	1	624.26	544.34	00:02:11:19		Fixation
2288379820	SMP	1	622.91	542.96	00:02:11:20		Fixation
2288411516	SMP	1	622.84	544.87	00:02:11:21		Fixation
2288444943	SMP	1	623.28	540.97	00:02:11:21		Saccade
2288477850	SMP	1	623.52	541.79	00:02:11:22		Saccade
2288511286	SMP	1	563.91	535.55	00:02:11:23		Saccade
2288544604	SMP	1	543.97	533.06	00:02:12:00		Fixation
2288577827	SMP	1	544.19	532.30	00:02:12:01		Fixation
2288611344	SMP	1	545.64	530.92	00:02:12:01		Fixation
2288644864	SMP	1	545.63	531.45	00:02:12:02		Blink
2288678376	SMP	1	546.38	531.40	00:02:12:03		Blink
2288711911	SMP	1	546.20	536.86	00:02:12:04		Blink
2288745765	SMP	1	552.18	550.95	00:02:12:05		Blink
2288777396	SMP	1	0.00	0.00	00:02:12:05		Blink
2288810865	SMP	1	0.00	0.00	00:02:12:06		Blink
2288845059	SMP	1	0.00	0.00	00:02:12:07		Blink
2288877317	SMP	1	510.36	390.96	00:02:12:08		Blink
2288910627	SMP	1	535.97	525.51	00:02:12:09		Blink
2288944008	SMP	1	536.12	527.66	00:02:12:09		Blink
2288977178	SMP	1	535.15	528.61	00:02:12:10		Blink
2289010560	SMP	1	535.30	529.37	00:02:12:11		Fixation
2289044081	SMP	1	535.01	529.82	00:02:12:11		Fixation
2289077053	SMP	1	536.26	531.13	00:02:12:12		Fixation
2289110472	SMP	1	536.47	531.89	00:02:12:13		Fixation
2289143658	SMP	1	537.03	535.22	00:02:12:14		Saccade
2289177133	SMP	1	583.25	594.71	00:02:12:15		Saccade
2289210043	SMP	1	585.16	609.74	00:02:12:16		Fixation
2289243277	SMP	1	585.44	606.82	00:02:12:17		Fixation
2289277132	SMP	1	584.10	606.42	00:02:12:17		Blink
2289309729	SMP	1	583.62	605.35	00:02:12:18		Blink
2289343426	SMP	1	583.38	605.53	00:02:12:19		Blink
2289376624	SMP	1	584.48	619.07	00:02:12:20		Blink
2289409770	SMP	1	0.00	0.00	00:02:12:21		Blink
2289443014	SMP	1	0.00	0.00	00:02:12:21		Blink
2289476388	SMP	1	-4219.17	4851.73	00:02:12:22		Blink
2289509550	SMP	1	635.44	518.49	00:02:12:23		Blink
2289542840	SMP	1	597.82	652.11	00:02:13:00		Blink
2289575875	SMP	1	596.56	634.61	00:02:13:00		Blink
2289610222	SMP	1	592.49	637.79	00:02:13:02		Blink
2289642779	SMP	1	589.18	640.14	00:02:13:02		Fixation
2289676176	SMP	1	587.48	639.74	00:02:13:03		Fixation
2289710247	SMP	1	583.93	640.45	00:02:13:04		Fixation
2289742467	SMP	1	581.87	640.85	00:02:13:05		Fixation
2289775716	SMP	1	579.66	642.63	00:02:13:05		Fixation
2289808980	SMP	1	576.95	642.20	00:02:13:06		Fixation
2289842181	SMP	1	574.24	642.53	00:02:13:07		Fixation
2289875601	SMP	1	572.87	641.72	00:02:13:07		Fixation
2289908828	SMP	1	568.75	643.92	00:02:13:08		Fixation
2289942253	SMP	1	567.80	643.54	00:02:13:09		Fixation
2289975449	SMP	1	563.66	645.39	00:02:13:10		Fixation
2290008989	SMP	1	562.79	644.60	00:02:13:11		Fixation
2290041950	SMP	1	558.73	647.54	00:02:13:11		Fixation
2290075195	SMP	1	556.96	647.86	00:02:13:13		Fixation
2290108634	SMP	1	556.60	649.20	00:02:13:13		Fixation
2290175107	SMP	1	555.01	653.13	00:02:13:15		Fixation
2290208557	SMP	1	555.31	653.13	00:02:13:16		Fixation
2290241519	SMP	1	554.70	654.42	00:02:13:16		Fixation
2290275193	SMP	1	555.42	653.35	00:02:13:17		Fixation
2290308338	SMP	1	555.31	656.54	00:02:13:18		Fixation
2290342011	SMP	1	556.27	656.00	00:02:13:19		Fixation
2290375265	SMP	1	556.30	657.85	00:02:13:20		Fixation
2290408052	SMP	1	558.48	658.36	00:02:13:20		Fixation
2290441129	SMP	1	558.30	658.47	00:02:13:21		Fixation
2290475030	SMP	1	559.46	661.55	00:02:13:22		Saccade
2290507858	SMP	1	584.80	595.45	00:02:13:23		Saccade
2290541738	SMP	1	584.89	592.95	00:02:14:00		Fixation
2290574686	SMP	1	586.03	593.22	00:02:14:01		Fixation
2290607696	SMP	1	585.26	592.76	00:02:14:01		Fixation
2290640806	SMP	1	585.33	595.16	00:02:14:02		Fixation
2290674015	SMP	1	586.26	594.83	00:02:14:03		Fixation
2290707427	SMP	1	587.69	596.17	00:02:14:03		Fixation
2290740704	SMP	1	587.27	596.68	00:02:14:04		Fixation
2290775287	SMP	1	585.87	596.73	00:02:14:05		Fixation
2290807810	SMP	1	586.17	595.89	00:02:14:06		Fixation
2290842505	SMP	1	587.19	595.45	00:02:14:07		Fixation
2290873856	SMP	1	588.32	597.06	00:02:14:08		Fixation
2290907277	SMP	1	587.16	598.36	00:02:14:09		Fixation
2290940960	SMP	1	587.67	599.74	00:02:14:09		Fixation
2290973480	SMP	1	587.73	602.96	00:02:14:10		Fixation
2291006975	SMP	1	586.65	605.88	00:02:14:11		Fixation
2291040429	SMP	1	588.12	604.57	00:02:14:12		Fixation
2291073469	SMP	1	589.46	603.28	00:02:14:12		Fixation
2291106771	SMP	1	588.60	604.91	00:02:14:13		Saccade
2291140362	SMP	1	543.53	587.83	00:02:14:14		Saccade
2291173277	SMP	1	529.57	579.70	00:02:14:15		Fixation
2291206528	SMP	1	530.73	579.37	00:02:14:16		Fixation
2291240347	SMP	1	531.80	580.21	00:02:14:16		Fixation
2291273223	SMP	1	530.87	578.19	00:02:14:17		Fixation
2291307530	SMP	1	531.84	578.88	00:02:14:18		Fixation
2291343424	SMP	1	532.92	578.11	00:02:14:19		Fixation
2291373019	SMP	1	536.51	579.42	00:02:14:20		Fixation
2291406603	SMP	1	536.42	580.18	00:02:14:21		Fixation
2291439905	SMP	1	536.76	578.79	00:02:14:21		Blink
2291472697	SMP	1	537.37	579.99	00:02:14:22		Blink
2291506176	SMP	1	539.19	580.93	00:02:14:23		Blink
2291539309	SMP	1	539.99	593.35	00:02:14:23		Blink
2291572533	SMP	1	443.33	355.85	00:02:15:00		Blink
2291605972	SMP	1	543.33	593.55	00:02:15:01		Blink
2291639173	SMP	1	549.38	576.84	00:02:15:02		Blink
2291672430	SMP	1	547.30	582.96	00:02:15:03		Blink
2291706109	SMP	1	547.05	582.80	00:02:15:04		Blink
2291739391	SMP	1	549.45	584.60	00:02:15:05		Fixation
2291772423	SMP	1	550.10	584.63	00:02:15:05		Fixation
2291839229	SMP	1	550.22	584.22	00:02:15:07		Fixation
2291872697	SMP	1	550.35	583.39	00:02:15:08		Fixation
2291905664	SMP	1	550.62	584.32	00:02:15:08		Fixation
2291938815	SMP	1	551.77	584.14	00:02:15:09		Fixation
2291972099	SMP	1	553.00	585.51	00:02:15:10		Fixation
2292005323	SMP	1	552.98	584.11	00:02:15:11		Fixation
2292038320	SMP	1	553.89	584.52	00:02:15:11		Fixation
2292071651	SMP	1	555.11	583.42	00:02:15:12		Fixation
2292105983	SMP	1	556.47	584.82	00:02:15:13		Fixation
2292139640	SMP	1	555.17	586.76	00:02:15:14		Fixation
2292171482	SMP	1	553.05	584.18	00:02:15:15		Fixation
2292205273	SMP	1	547.40	582.70	00:02:15:16		Fixation
2292238248	SMP	1	549.06	581.66	00:02:15:17		Fixation
2292271701	SMP	1	547.75	581.12	00:02:15:17		Fixation
2292304470	SMP	1	549.11	581.72	00:02:15:18		Fixation
2292337920	SMP	1	549.46	580.09	00:02:15:19		Fixation
2292371470	SMP	1	549.24	582.13	00:02:15:19		Blink
2292404541	SMP	1	552.12	579.67	00:02:15:20		Blink
2292438395	SMP	1	554.00	580.12	00:02:15:21		Blink
2292471080	SMP	1	555.85	602.53	00:02:15:22		Blink
2292504317	SMP	1	-4957.47	4086.07	00:02:15:23		Blink
2292537453	SMP	1	-771.17	1704.18	00:02:15:23		Blink
2292571540	SMP	1	555.16	583.44	00:02:16:01		Blink
2292604828	SMP	1	557.87	571.06	00:02:16:01		Blink
2292670712	SMP	1	560.43	575.27	00:02:16:03		Blink
2292703944	SMP	1	561.25	578.78	00:02:16:04		Blink
2292737360	SMP	1	562.40	581.26	00:02:16:04		Fixation
2292771063	SMP	1	562.01	580.01	00:02:16:05		Fixation
2292803962	SMP	1	563.04	580.04	00:02:16:06		Fixation
2292837144	SMP	1	563.37	579.85	00:02:16:07		Saccade
2292870605	SMP	1	546.14	582.43	00:02:16:07		Saccade
2292903974	SMP	1	546.93	580.31	00:02:16:08		Fixation
2292937112	SMP	1	546.98	580.08	00:02:16:09		Fixation
2292970307	SMP	1	547.01	578.68	00:02:16:10		Fixation
2293003400	SMP	1	545.31	577.30	00:02:16:11		Fixation
2293037351	SMP	1	547.35	578.85	00:02:16:12		Fixation
2293070095	SMP	1	547.41	579.76	00:02:16:13		Fixation
2293103417	SMP	1	548.45	578.11	00:02:16:13		Fixation
2293136397	SMP	1	547.75	579.52	00:02:16:14		Fixation
2293169937	SMP	1	547.45	578.95	00:02:16:15		Fixation
2293203467	SMP	1	547.31	579.22	00:02:16:15		Fixation
2293236347	SMP	1	548.00	577.63	00:02:16:16		Fixation
2293269740	SMP	1	549.52	576.37	00:02:16:17		Blink
2293303142	SMP	1	548.73	577.00	00:02:16:18		Blink
2293336160	SMP	1	551.48	576.78	00:02:16:19		Blink
2293369362	SMP	1	550.57	599.40	00:02:16:19		Blink
2293403313	SMP	1	0.00	0.00	00:02:16:21		Blink
2293436884	SMP	1	-1295.44	598.89	00:02:16:21		Blink
2293469249	SMP	1	-362.66	538.30	00:02:16:22		Blink
2293502755	SMP	1	575.92	669.69	00:02:16:23		Blink
2293536530	SMP	1	568.74	653.72	00:02:17:00		Blink
2293569309	SMP	1	567.30	652.55	00:02:17:00		Blink
2293602343	SMP	1	567.63	651.34	00:02:17:01		Blink
2293635791	SMP	1	567.01	652.54	00:02:17:02		Fixation
2293669726	SMP	1	566.20	652.25	00:02:17:03		Fixation
2293702415	SMP	1	563.55	649.45	00:02:17:03		Fixation
2293735685	SMP	1	563.34	649.06	00:02:17:04		Fixation
2293768853	SMP	1	563.41	647.45	00:02:17:05		Fixation
2293802536	SMP	1	561.81	645.22	00:02:17:06		Fixation
2293835154	SMP	1	560.76	641.31	00:02:17:07		Fixation
